#{"t_start": 1702587931.5882936, "env_id": "None"}
r,l,t
-7.0,1,1225.943401
-7.0,1,1225.955485
-7.0,1,1225.958496
-7.0,1,1225.962513
-7.0,1,1225.96955
-7.0,1,1225.980114
-7.0,1,1225.985114
10.0,3,1226.004318
-7.0,1,1226.009626
0.0,5,1226.035014
-10.0,4,1226.056116
-10.0,4,1226.075709
-7.0,1,1226.086239
-10.0,3,1226.103534
0.0,5,1226.12238
0.0,5,1226.146571
0.0,5,1226.168219
0.0,5,1226.188606
-7.0,1,1226.191664
0.0,5,1226.219593
-10.0,4,1226.243435
0.0,5,1226.266026
0.0,5,1226.283609
-7.0,1,1226.286608
0.0,5,1226.320304
-7.0,1,1226.322304
0.0,5,1226.339391
-7.0,1,1226.342399
10.0,4,1226.36555
-7.0,1,1226.376096
-7.0,1,1226.382137
0.0,5,1226.404267
0.0,5,1226.426365
-7.0,1,1226.435402
-7.0,1,1226.439447
-10.0,4,1226.455497
0.0,5,1226.477575
0.0,5,1226.500322
0.0,5,1226.521701
-7.0,1,1226.525698
-10.0,4,1226.544283
0.0,5,1226.56339
-7.0,1,1226.566385
0.0,5,1226.590317
10.0,4,1226.611477
-7.0,1,1226.616505
0.0,5,1226.635342
-7.0,1,1226.638374
0.0,5,1226.670366
0.0,5,1226.695987
0.0,5,1226.722113
-7.0,1,1226.726112
0.0,5,1226.760371
-7.0,1,1226.766379
-7.0,1,1226.769686
-7.0,1,1226.774553
-10.0,3,1226.792623
-7.0,1,1226.797632
-7.0,1,1226.809207
0.0,5,1226.83639
-7.0,1,1226.844419
-7.0,1,1226.850475
-7.0,3,1226.8625
0.0,5,1226.883592
-7.0,1,1226.893611
0.0,5,1226.914221
-7.0,1,1226.919289
-7.0,1,1226.922285
-7.0,1,1226.93533
-7.0,1,1226.939882
0.0,5,1226.961211
0.0,5,1226.980338
0.0,5,1227.016534
-7.0,1,1227.019483
-7.0,5,1227.037514
-7.0,1,1227.040549
-7.0,1,1227.057673
0.0,5,1227.081306
0.0,5,1227.100415
-7.0,1,1227.104406
-7.0,1,1227.119736
-7.0,1,1227.123747
-10.0,4,1227.145814
-7.0,1,1227.150877
0.0,5,1227.175476
-7.0,1,1227.187496
-7.0,1,1227.191525
0.0,5,1227.208411
-7.0,1,1227.217439
-7.0,1,1227.226472
-7.0,1,1227.232506
-7.0,1,1227.236504
-7.0,1,1227.242536
-7.0,1,1227.254587
-7.0,1,1227.257583
-7.0,1,1227.261261
-7.0,1,1227.267262
0.0,5,1227.292667
-7.0,1,1227.294672
-7.0,1,1227.301201
0.0,5,1227.324279
-7.0,1,1227.336312
-10.0,4,1227.354392
-7.0,1,1227.358401
0.0,5,1227.385997
-10.0,3,1227.403909
0.0,5,1227.429034
-10.0,4,1227.452186
-7.0,1,1227.461222
10.0,4,1227.48384
-10.0,3,1227.502478
-7.0,1,1227.505479
-7.0,1,1227.52055
0.0,5,1227.54363
-7.0,1,1227.549198
-7.0,1,1227.553205
-7.0,1,1227.567266
-10.0,4,1227.585854
-7.0,1,1227.588883
-7.0,1,1227.592894
0.0,5,1227.618279
-10.0,4,1227.638279
0.0,5,1227.670583
-7.0,4,1227.690181
-7.0,1,1227.700274
0.0,5,1227.724346
0.0,5,1227.748468
0.0,5,1227.78218
-7.0,3,1227.793223
-7.0,1,1227.806292
-7.0,1,1227.809316
-10.0,4,1227.827335
-7.0,1,1227.832439
-7.0,1,1227.836442
-7.0,1,1227.844773
10.0,4,1227.862353
0.0,5,1227.883629
0.0,5,1227.903615
0.0,5,1227.918153
-10.0,4,1227.93521
-7.0,1,1227.9505
-7.0,1,1227.954502
-7.0,1,1227.958008
-10.0,3,1227.975096
-7.0,4,1227.994188
-7.0,1,1227.998293
-7.0,1,1228.002311
0.0,5,1228.026165
-7.0,1,1228.033218
0.0,5,1228.052817
0.0,5,1228.071655
-7.0,1,1228.080216
0.0,5,1228.099512
-7.0,1,1228.101517
-7.0,4,1228.113539
0.0,5,1228.136558
-10.0,4,1228.158294
-10.0,4,1228.171321
10.0,4,1228.18738
10.0,4,1228.201792
-7.0,1,1228.213583
0.0,5,1228.228121
-7.0,1,1228.231646
0.0,5,1228.253219
0.0,5,1228.283893
0.0,5,1228.300968
-7.0,5,1228.31378
10.0,4,1228.329693
-7.0,1,1228.336709
0.0,5,1228.356535
-7.0,1,1228.360566
-7.0,1,1228.363569
0.0,5,1228.378626
-7.0,1,1228.386141
10.0,4,1228.399531
-7.0,1,1228.402224
-7.0,1,1228.406224
0.0,5,1228.421663
-7.0,1,1228.434182
0.0,5,1228.449512
-7.0,1,1228.455282
0.0,5,1228.472394
-7.0,1,1228.481595
-10.0,3,1228.492642
-7.0,1,1228.505172
0.0,5,1228.525307
-10.0,4,1228.54437
-7.0,1,1228.54839
-7.0,1,1228.555407
-7.0,1,1228.567442
0.0,5,1228.587307
0.0,5,1228.608394
-7.0,1,1228.615911
0.0,5,1228.644021
-7.0,1,1228.648539
-7.0,1,1228.652058
-7.0,1,1228.659093
-7.0,1,1228.670157
10.0,4,1228.68833
-7.0,1,1228.691268
-7.0,1,1228.696269
-7.0,1,1228.701304
-10.0,4,1228.719358
0.0,5,1228.746452
-7.0,1,1228.754481
-7.0,1,1228.757993
-7.0,1,1228.761518
-7.0,1,1228.772553
-7.0,1,1228.777575
-7.0,1,1228.782103
-7.0,1,1228.785103
-7.0,1,1228.797386
-7.0,1,1228.803915
-7.0,3,1228.818467
0.0,5,1228.83854
-7.0,1,1228.842899
-7.0,1,1228.848934
-7.0,1,1228.859735
0.0,5,1228.880188
-7.0,3,1228.894238
0.0,5,1228.917303
-7.0,1,1228.92034
-7.0,1,1228.92434
0.0,5,1228.951457
-7.0,1,1228.959739
-7.0,1,1228.964482
0.0,5,1228.984081
-7.0,1,1228.99391
-7.0,1,1229.000733
0.0,5,1229.022298
-10.0,3,1229.037842
0.0,5,1229.059432
0.0,5,1229.084032
-7.0,1,1229.092868
-10.0,4,1229.109574
-7.0,1,1229.113576
-7.0,1,1229.119882
10.0,4,1229.138171
-7.0,1,1229.141178
10.0,4,1229.159273
0.0,5,1229.187373
-10.0,4,1229.205944
-7.0,1,1229.210815
-7.0,1,1229.213812
-7.0,1,1229.223841
-7.0,1,1229.232873
-7.0,1,1229.235877
0.0,5,1229.255223
-7.0,1,1229.261278
0.0,5,1229.28826
-7.0,1,1229.292267
-7.0,1,1229.296268
-10.0,4,1229.316602
-7.0,1,1229.319629
0.0,5,1229.34621
-7.0,1,1229.350256
0.0,5,1229.37127
0.0,5,1229.390858
10.0,4,1229.405898
-10.0,4,1229.424495
10.0,4,1229.44655
10.0,4,1229.465623
-10.0,4,1229.486235
-7.0,1,1229.49629
-10.0,4,1229.520407
-7.0,1,1229.524409
-7.0,5,1229.545763
0.0,5,1229.565189
-7.0,1,1229.580273
-7.0,1,1229.584276
-7.0,1,1229.588291
0.0,5,1229.607849
-10.0,3,1229.625404
0.0,5,1229.645466
-7.0,1,1229.655502
-7.0,1,1229.659526
-7.0,1,1229.665535
-7.0,1,1229.66957
-7.0,1,1229.679123
-7.0,5,1229.699465
0.0,5,1229.719765
0.0,5,1229.739511
-7.0,1,1229.75055
-7.0,1,1229.753549
0.0,5,1229.779159
0.0,5,1229.800307
-7.0,5,1229.821372
-7.0,5,1229.833396
0.0,5,1229.856247
-7.0,1,1229.859883
0.0,5,1229.886494
-7.0,1,1229.891528
-7.0,1,1229.899551
-7.0,1,1229.902561
-7.0,1,1229.913615
0.0,5,1229.934206
-7.0,4,1229.95129
10.0,4,1229.984355
0.0,5,1230.057317
0.0,5,1230.150357
-7.0,1,1230.206689
0.0,5,1230.307431
-7.0,4,1230.377854
-10.0,4,1230.462665
-7.0,1,1230.488553
0.0,5,1230.593388
0.0,5,1230.723839
10.0,4,1230.804311
0.0,5,1230.898614
10.0,4,1230.970379
0.0,5,1230.993499
-7.0,1,1230.998549
-10.0,4,1231.035168
0.0,5,1231.068419
0.0,5,1231.092577
-7.0,1,1231.099142
-10.0,4,1231.12629
-7.0,1,1231.132357
-7.0,1,1231.146443
-7.0,1,1231.149494
0.0,5,1231.174129
-7.0,1,1231.178197
-7.0,1,1231.189522
10.0,4,1231.20838
0.0,5,1231.230475
-7.0,1,1231.23548
0.0,5,1231.252552
-7.0,1,1231.26159
10.0,3,1231.271621
-7.0,4,1231.28822
0.0,5,1231.316334
0.0,5,1231.336435
-7.0,1,1231.344539
-7.0,1,1231.346543
10.0,4,1231.366377
-10.0,4,1231.381309
-10.0,3,1231.399696
0.0,5,1231.416442
0.0,5,1231.438561
-7.0,1,1231.442569
0.0,5,1231.466492
-7.0,1,1231.469732
-7.0,1,1231.481084
-7.0,1,1231.48509
-7.0,1,1231.492151
10.0,4,1231.511792
-7.0,1,1231.515789
-7.0,1,1231.525315
-7.0,1,1231.531357
0.0,5,1231.550496
-7.0,1,1231.554496
0.0,5,1231.58233
-7.0,1,1231.589398
0.0,5,1231.610507
-7.0,1,1231.614506
-7.0,1,1231.625538
0.0,5,1231.649657
-7.0,1,1231.652668
0.0,5,1231.672596
0.0,5,1231.697801
-7.0,1,1231.706328
-7.0,1,1231.7104
0.0,5,1231.73147
-7.0,1,1231.741508
0.0,5,1231.766598
-10.0,4,1231.783448
-7.0,1,1231.786446
0.0,5,1231.80653
-7.0,1,1231.822455
-7.0,1,1231.826457
0.0,5,1231.846535
-7.0,1,1231.848549
10.0,4,1231.869518
-10.0,3,1231.883737
10.0,4,1231.900288
-7.0,1,1231.903292
-7.0,1,1231.914537
-7.0,1,1231.918572
-10.0,4,1231.933614
-10.0,3,1231.950233
-7.0,1,1231.956233
-7.0,1,1231.960284
-7.0,1,1231.964283
-7.0,1,1231.974851
-7.0,1,1231.980911
-7.0,1,1231.984912
-7.0,3,1231.99596
-7.0,1,1231.999996
-7.0,1,1232.003999
-10.0,4,1232.018576
-7.0,1,1232.026589
-7.0,1,1232.030622
0.0,5,1232.050156
-7.0,1,1232.053158
-7.0,1,1232.06219
0.0,5,1232.077569
-7.0,1,1232.081054
-7.0,1,1232.083056
-10.0,4,1232.096086
-7.0,1,1232.106171
10.0,4,1232.124568
0.0,5,1232.143616
-7.0,1,1232.146616
0.0,5,1232.163494
-7.0,1,1232.177542
-7.0,1,1232.180073
-7.0,1,1232.184069
0.0,5,1232.200642
0.0,5,1232.225256
-7.0,1,1232.230316
-7.0,1,1232.234317
-10.0,4,1232.253389
-7.0,1,1232.261435
-7.0,1,1232.272459
-7.0,1,1232.274967
-7.0,1,1232.278494
10.0,4,1232.293299
-7.0,5,1232.307632
-7.0,1,1232.316145
0.0,5,1232.334299
-7.0,1,1232.342337
-7.0,1,1232.346334
-7.0,1,1232.353617
-7.0,4,1232.368168
0.0,5,1232.387219
10.0,4,1232.402296
-10.0,4,1232.420683
10.0,3,1232.434191
0.0,5,1232.459241
-7.0,1,1232.462253
-7.0,1,1232.464249
-7.0,1,1232.472288
-7.0,1,1232.478832
10.0,4,1232.495874
-10.0,4,1232.515955
10.0,3,1232.532027
-7.0,1,1232.540063
-7.0,1,1232.544064
10.0,4,1232.559904
-7.0,1,1232.564163
-7.0,1,1232.572204
-7.0,1,1232.575721
-10.0,3,1232.587261
-7.0,1,1232.590788
10.0,4,1232.61047
-7.0,1,1232.612471
-7.0,1,1232.616471
10.0,4,1232.632281
-7.0,1,1232.644318
-7.0,1,1232.647319
-10.0,4,1232.666203
-7.0,1,1232.669509
-7.0,1,1232.674742
-7.0,1,1232.685794
-7.0,1,1232.689853
10.0,3,1232.705899
0.0,5,1232.721743
-7.0,1,1232.722739
-7.0,1,1232.725735
-7.0,1,1232.737298
-7.0,1,1232.743825
10.0,4,1232.760889
10.0,3,1232.771631
-7.0,1,1232.774628
-7.0,1,1232.780948
-7.0,1,1232.784945
-7.0,1,1232.79298
-7.0,1,1232.797502
10.0,3,1232.813738
0.0,5,1232.828334
-7.0,1,1232.83336
10.0,3,1232.850429
10.0,3,1232.87043
-7.0,1,1232.874939
-7.0,1,1232.880005
-7.0,1,1232.884006
-10.0,3,1232.90308
-7.0,1,1232.906081
-10.0,4,1232.919446
-7.0,1,1232.92846
0.0,5,1232.950551
-10.0,4,1232.967208
-7.0,1,1232.971244
-7.0,1,1232.974752
0.0,5,1233.001597
-10.0,3,1233.008102
0.0,5,1233.034173
-7.0,1,1233.038198
0.0,5,1233.063296
-7.0,1,1233.067797
-7.0,1,1233.077348
0.0,5,1233.101008
-7.0,1,1233.111043
-7.0,1,1233.116043
-7.0,1,1233.12508
-10.0,3,1233.133162
-7.0,1,1233.14419
-7.0,1,1233.148203
-7.0,1,1233.151223
0.0,5,1233.168266
-7.0,1,1233.182841
-7.0,1,1233.185839
-7.0,2,1233.18986
-10.0,4,1233.207412
10.0,4,1233.224832
-7.0,1,1233.233481
0.0,5,1233.252438
-10.0,3,1233.268496
0.0,5,1233.292757
10.0,4,1233.308211
-7.0,1,1233.313222
10.0,4,1233.334328
0.0,5,1233.357445
0.0,5,1233.38616
0.0,5,1233.404239
0.0,5,1233.424305
0.0,5,1233.442402
-7.0,5,1233.472501
-10.0,4,1233.49313
-7.0,1,1233.498218
-10.0,4,1233.522263
0.0,5,1233.542377
-7.0,1,1233.546378
-7.0,1,1233.558179
-10.0,4,1233.584376
-7.0,1,1233.587379
-10.0,4,1233.606475
-7.0,1,1233.61152
0.0,5,1233.638826
-7.0,1,1233.652954
-7.0,1,1233.65596
-7.0,1,1233.659999
0.0,5,1233.687471
-7.0,1,1233.701077
-7.0,1,1233.706076
-10.0,4,1233.726206
-7.0,1,1233.735268
-7.0,1,1233.738544
-7.0,1,1233.7506
0.0,5,1233.77015
0.0,5,1233.790545
-7.0,1,1233.795555
-7.0,1,1233.805609
0.0,5,1233.829373
-7.0,1,1233.837893
0.0,5,1233.860514
-7.0,1,1233.872546
0.0,5,1233.89419
-7.0,5,1233.915495
-7.0,1,1233.91851
-7.0,1,1233.925528
-7.0,2,1233.931592
-7.0,1,1233.935599
0.0,5,1233.962206
0.0,5,1233.978554
-10.0,4,1233.995802
-7.0,1,1234.002185
-7.0,1,1234.005186
-7.0,1,1234.016232
-7.0,1,1234.018263
0.0,5,1234.03936
0.0,5,1234.057739
0.0,5,1234.088375
-7.0,1,1234.090533
0.0,5,1234.115628
0.0,5,1234.134191
-7.0,1,1234.14224
-10.0,4,1234.16336
0.0,5,1234.18898
-7.0,1,1234.193997
-7.0,1,1234.199025
-7.0,1,1234.208553
-7.0,1,1234.213898
0.0,5,1234.230991
0.0,5,1234.25218
-7.0,1,1234.25826
-10.0,3,1234.268364
-10.0,4,1234.285272
-7.0,4,1234.303369
0.0,5,1234.330475
-7.0,1,1234.334453
-7.0,2,1234.338461
0.0,5,1234.35853
0.0,5,1234.381153
0.0,5,1234.403248
-7.0,1,1234.406246
-7.0,1,1234.418314
0.0,5,1234.437897
-7.0,1,1234.446432
-7.0,1,1234.449456
-10.0,4,1234.46749
-7.0,1,1234.480305
-7.0,1,1234.487577
10.0,4,1234.508178
0.0,5,1234.530379
-7.0,1,1234.53438
-7.0,1,1234.550419
-7.0,1,1234.553421
-7.0,1,1234.556421
-7.0,1,1234.561452
-7.0,3,1234.575975
-7.0,1,1234.58206
-7.0,1,1234.592087
-7.0,1,1234.596092
-7.0,1,1234.603125
0.0,5,1234.624641
0.0,5,1234.655655
-7.0,4,1234.671209
10.0,4,1234.692319
-7.0,1,1234.697312
-7.0,1,1234.701277
0.0,5,1234.723356
0.0,5,1234.753486
-10.0,3,1234.765512
-7.0,1,1234.775665
0.0,5,1234.796609
-7.0,1,1234.803598
-7.0,1,1234.806601
-7.0,1,1234.819146
0.0,5,1234.839303
-7.0,1,1234.847313
-7.0,1,1234.850358
-7.0,1,1234.863399
0.0,5,1234.886022
0.0,5,1234.908473
-7.0,1,1234.91399
-7.0,3,1234.926031
-7.0,1,1234.931629
0.0,5,1234.963293
-7.0,1,1234.966294
0.0,5,1235.010658
-7.0,1,1235.024792
-7.0,1,1235.075268
-7.0,1,1235.085402
10.0,4,1235.164778
-7.0,1,1235.17895
-7.0,1,1235.201036
-7.0,1,1235.245181
-7.0,1,1235.258609
0.0,5,1235.337533
-10.0,4,1235.425549
-7.0,1,1235.438731
0.0,5,1235.553787
-10.0,4,1235.632668
0.0,5,1235.725323
-7.0,1,1235.739582
-7.0,1,1235.754209
0.0,5,1235.856442
0.0,5,1235.948416
0.0,5,1235.995629
-7.0,1,1236.000146
0.0,5,1236.030666
-7.0,1,1236.038169
0.0,5,1236.060269
0.0,5,1236.081383
-7.0,1,1236.090757
-7.0,5,1236.11333
0.0,5,1236.130751
0.0,5,1236.152333
0.0,5,1236.182576
0.0,5,1236.208205
-10.0,4,1236.231365
-7.0,1,1236.235369
0.0,5,1236.256485
-7.0,1,1236.270421
0.0,5,1236.292606
-7.0,1,1236.297609
-7.0,1,1236.299888
-7.0,3,1236.316181
-7.0,1,1236.319469
0.0,5,1236.347927
-7.0,1,1236.351475
-7.0,1,1236.356474
-7.0,1,1236.361512
0.0,5,1236.389742
-7.0,1,1236.393462
-7.0,1,1236.401491
-7.0,1,1236.404491
-7.0,1,1236.41853
-7.0,1,1236.421536
-7.0,1,1236.428578
-7.0,1,1236.432586
0.0,5,1236.456361
-7.0,1,1236.462412
-7.0,1,1236.467911
-7.0,5,1236.48755
0.0,5,1236.516169
-7.0,1,1236.520217
0.0,5,1236.54947
-7.0,1,1236.553489
0.0,5,1236.582125
0.0,5,1236.604253
0.0,5,1236.634465
-10.0,4,1236.653527
-7.0,1,1236.658542
0.0,5,1236.689579
0.0,5,1236.718427
-7.0,4,1236.737509
-10.0,4,1236.758082
0.0,5,1236.780232
-7.0,1,1236.787738
-7.0,1,1236.797781
0.0,5,1236.817884
0.0,5,1236.838485
-7.0,1,1236.848527
-7.0,1,1236.859573
0.0,5,1236.880217
0.0,5,1236.896264
0.0,5,1236.920366
-7.0,1,1236.931446
0.0,5,1236.947546
-7.0,1,1236.950312
0.0,5,1236.970404
-7.0,1,1236.981396
-10.0,3,1236.988433
-7.0,1,1237.00148
0.0,5,1237.023534
-10.0,4,1237.04261
-7.0,1,1237.047608
0.0,5,1237.066395
-7.0,1,1237.080256
-10.0,4,1237.098332
-7.0,1,1237.101362
-10.0,4,1237.118431
0.0,5,1237.143049
0.0,5,1237.166208
0.0,5,1237.196203
0.0,5,1237.216277
-10.0,3,1237.235389
-7.0,1,1237.239588
-10.0,4,1237.256619
0.0,5,1237.275197
0.0,5,1237.300227
-7.0,1,1237.308259
0.0,5,1237.331388
-7.0,4,1237.345605
0.0,5,1237.372402
-7.0,1,1237.375402
-7.0,1,1237.388463
0.0,5,1237.411546
-10.0,4,1237.43349
0.0,5,1237.452558
0.0,5,1237.47362
-7.0,1,1237.486195
10.0,4,1237.512321
10.0,4,1237.53133
0.0,5,1237.553213
-10.0,4,1237.569685
-7.0,1,1237.578508
-7.0,1,1237.582527
-7.0,1,1237.590553
-7.0,1,1237.595561
0.0,5,1237.619882
-7.0,1,1237.622658
-7.0,1,1237.63319
-7.0,1,1237.637706
-7.0,1,1237.64528
10.0,4,1237.666205
-7.0,1,1237.670459
10.0,4,1237.692574
-7.0,1,1237.706611
0.0,5,1237.73124
-7.0,1,1237.734236
0.0,5,1237.758307
0.0,5,1237.788514
-7.0,1,1237.792536
0.0,5,1237.813604
-10.0,4,1237.838211
0.0,5,1237.868315
0.0,5,1237.900506
0.0,5,1237.924577
10.0,3,1237.942694
0.0,5,1237.968272
10.0,3,1237.982417
-7.0,1,1237.985418
0.0,5,1238.002544
0.0,5,1238.028992
0.0,5,1238.051804
-7.0,1,1238.053804
0.0,5,1238.072867
-7.0,1,1238.081515
10.0,4,1238.098125
-7.0,4,1238.109566
-7.0,1,1238.116313
-10.0,4,1238.13638
-7.0,4,1238.15344
0.0,5,1238.168473
-7.0,1,1238.170492
-7.0,1,1238.176488
10.0,4,1238.189514
-7.0,1,1238.197521
-7.0,1,1238.200549
-7.0,1,1238.205553
0.0,5,1238.226309
0.0,5,1238.254435
-10.0,4,1238.272508
-7.0,1,1238.280544
0.0,5,1238.299593
-10.0,4,1238.318158
-7.0,1,1238.321174
-7.0,1,1238.334232
0.0,5,1238.352499
0.0,5,1238.369553
0.0,5,1238.387606
0.0,5,1238.410765
-7.0,1,1238.414764
-10.0,4,1238.429585
10.0,4,1238.443334
-10.0,4,1238.466238
0.0,5,1238.48235
-7.0,1,1238.485352
-7.0,1,1238.498399
-7.0,1,1238.505415
-7.0,1,1238.509494
0.0,5,1238.527771
0.0,5,1238.54783
-7.0,1,1238.552358
-7.0,1,1238.555357
-7.0,1,1238.558398
-7.0,1,1238.567407
-7.0,4,1238.585454
-10.0,3,1238.595486
-7.0,1,1238.606521
0.0,5,1238.626592
-7.0,1,1238.63362
-7.0,1,1238.636623
0.0,5,1238.663564
-7.0,1,1238.667563
-7.0,5,1238.686207
-7.0,1,1238.689459
-7.0,1,1238.70033
-7.0,1,1238.703335
0.0,5,1238.724262
-7.0,1,1238.727772
0.0,5,1238.749203
-7.0,4,1238.765257
-7.0,1,1238.773314
-7.0,1,1238.777321
-7.0,1,1238.780778
0.0,5,1238.800838
-7.0,1,1238.805847
-10.0,3,1238.822588
-7.0,3,1238.830628
-7.0,1,1238.837626
0.0,5,1238.860226
-7.0,1,1238.86323
-7.0,1,1238.865224
-7.0,1,1238.87426
-7.0,5,1238.894594
-7.0,1,1238.89861
-7.0,1,1238.902648
0.0,5,1238.93129
0.0,5,1238.956361
0.0,5,1238.975407
-7.0,1,1238.980442
-7.0,1,1238.991478
0.0,5,1239.018378
-10.0,4,1239.039528
-7.0,1,1239.044538
-7.0,1,1239.047535
0.0,5,1239.081354
-10.0,3,1239.091396
0.0,5,1239.120495
10.0,4,1239.140571
-7.0,1,1239.149586
0.0,5,1239.170458
-7.0,1,1239.17246
-7.0,1,1239.182488
-10.0,3,1239.191514
0.0,5,1239.21254
-7.0,1,1239.21654
0.0,5,1239.233616
-10.0,3,1239.250251
-7.0,4,1239.263283
-10.0,4,1239.278642
-7.0,1,1239.282651
0.0,5,1239.300201
0.0,5,1239.326297
-7.0,1,1239.328311
-7.0,1,1239.331319
-10.0,4,1239.353381
-7.0,1,1239.357386
0.0,5,1239.379725
-10.0,3,1239.388186
-7.0,4,1239.403249
0.0,5,1239.43241
0.0,5,1239.453473
0.0,5,1239.472537
10.0,4,1239.494601
10.0,4,1239.511153
10.0,3,1239.526232
-7.0,1,1239.528319
0.0,5,1239.548318
0.0,5,1239.568383
10.0,4,1239.581499
-7.0,1,1239.5845
10.0,4,1239.605211
10.0,3,1239.616305
10.0,4,1239.633384
0.0,5,1239.653284
-7.0,1,1239.661431
-7.0,1,1239.66443
-7.0,1,1239.67447
0.0,5,1239.69453
-7.0,4,1239.714612
-7.0,1,1239.718624
10.0,4,1239.736686
-7.0,1,1239.741213
-7.0,1,1239.753246
0.0,5,1239.771334
-10.0,4,1239.78727
-7.0,1,1239.791321
-10.0,3,1239.804695
-7.0,1,1239.808212
-7.0,1,1239.812232
-7.0,1,1239.821267
-7.0,1,1239.829168
0.0,5,1239.847722
0.0,5,1239.866585
-7.0,1,1239.875244
-7.0,1,1239.882275
0.0,5,1239.896296
-7.0,1,1239.901327
-7.0,1,1239.909542
-7.0,1,1239.915551
10.0,3,1239.92878
10.0,4,1239.945826
-7.0,1,1239.950487
10.0,4,1239.968298
10.0,4,1239.985389
-7.0,1,1239.988415
0.0,5,1240.029347
-10.0,4,1240.099547
-10.0,3,1240.17352
-7.0,1,1240.188727
-7.0,1,1240.229098
0.0,5,1240.322573
0.0,5,1240.411584
-7.0,1,1240.421679
-7.0,1,1240.466595
-10.0,4,1240.566466
10.0,4,1240.639347
-7.0,1,1240.653511
-10.0,4,1240.725327
-7.0,1,1240.746565
0.0,5,1240.820414
-7.0,1,1240.858387
-10.0,4,1240.928304
-10.0,4,1241.0032
-7.0,1,1241.006199
-7.0,1,1241.011243
-7.0,1,1241.015246
-10.0,4,1241.037929
0.0,5,1241.067538
0.0,5,1241.086798
-7.0,1,1241.090315
-7.0,1,1241.098345
-10.0,4,1241.117929
-10.0,4,1241.135526
-7.0,1,1241.14656
-7.0,1,1241.153556
0.0,5,1241.174607
0.0,5,1241.19438
-7.0,1,1241.203436
-7.0,1,1241.211492
-7.0,1,1241.214487
-10.0,4,1241.234571
-10.0,3,1241.249625
-7.0,1,1241.256631
-7.0,1,1241.260662
-7.0,1,1241.270192
-7.0,1,1241.27319
-7.0,5,1241.294273
-7.0,5,1241.312643
-7.0,1,1241.323171
-7.0,3,1241.330221
-7.0,1,1241.346254
-7.0,1,1241.3513
-7.0,1,1241.354303
0.0,5,1241.375443
-7.0,1,1241.387563
0.0,5,1241.407637
0.0,5,1241.430303
0.0,5,1241.451452
-7.0,1,1241.467487
-7.0,1,1241.471524
-7.0,1,1241.475524
-7.0,1,1241.478534
-10.0,4,1241.502161
-7.0,1,1241.512217
10.0,3,1241.521266
-7.0,1,1241.531309
0.0,5,1241.556395
0.0,5,1241.572468
0.0,5,1241.590034
0.0,5,1241.621257
0.0,5,1241.646351
-7.0,1,1241.650389
-10.0,4,1241.670294
-7.0,1,1241.673293
-7.0,1,1241.686854
-7.0,1,1241.689373
0.0,5,1241.712454
-7.0,1,1241.716456
0.0,5,1241.747522
0.0,5,1241.768314
0.0,5,1241.78842
-7.0,1,1241.791938
-7.0,1,1241.80492
-7.0,1,1241.808971
0.0,5,1241.83207
0.0,5,1241.853205
0.0,5,1241.887438
-7.0,1,1241.89197
0.0,5,1241.914046
-7.0,1,1241.918566
0.0,5,1241.95024
-7.0,1,1241.953233
-7.0,1,1241.956235
0.0,5,1241.979879
-7.0,1,1241.994492
-7.0,1,1241.998476
0.0,5,1242.020564
-7.0,3,1242.035599
-7.0,1,1242.043633
-10.0,3,1242.060202
-7.0,1,1242.0632
-10.0,3,1242.077761
-7.0,1,1242.082805
10.0,3,1242.096327
0.0,5,1242.114379
-10.0,3,1242.132227
-7.0,1,1242.140269
0.0,5,1242.1624
-7.0,1,1242.172443
0.0,5,1242.19403
-7.0,1,1242.203087
-10.0,4,1242.220799
-7.0,1,1242.224801
-7.0,1,1242.233838
0.0,5,1242.254292
-7.0,1,1242.257291
-10.0,4,1242.27314
-10.0,3,1242.285666
0.0,5,1242.305208
-7.0,1,1242.309604
-7.0,1,1242.319126
-7.0,1,1242.323137
0.0,5,1242.34144
-7.0,1,1242.344452
-10.0,4,1242.361746
-7.0,1,1242.368771
-7.0,1,1242.374782
0.0,5,1242.393351
-10.0,4,1242.405445
-10.0,3,1242.418483
-7.0,1,1242.424499
-10.0,4,1242.440325
0.0,5,1242.456124
-7.0,4,1242.472542
-7.0,4,1242.493123
0.0,5,1242.521249
-7.0,1,1242.524252
0.0,5,1242.542546
0.0,5,1242.561943
-7.0,1,1242.570979
0.0,5,1242.590549
-10.0,3,1242.603573
-7.0,1,1242.610901
-7.0,1,1242.613909
0.0,5,1242.631491
0.0,5,1242.655589
0.0,5,1242.680338
-7.0,4,1242.695618
-10.0,3,1242.707653
-7.0,3,1242.712179
-7.0,2,1242.726221
0.0,5,1242.745957
0.0,5,1242.767563
-10.0,3,1242.78464
-7.0,1,1242.792672
-7.0,1,1242.802205
-7.0,1,1242.806206
-7.0,1,1242.81023
-7.0,1,1242.815232
-7.0,1,1242.822354
-7.0,1,1242.826353
-7.0,1,1242.828408
-7.0,1,1242.834417
-7.0,1,1242.843447
0.0,5,1242.860493
-7.0,1,1242.863498
-7.0,1,1242.868541
-7.0,1,1242.87755
-7.0,1,1242.881079
-10.0,4,1242.897489
-10.0,4,1242.911468
-7.0,1,1242.914468
-7.0,1,1242.918483
-7.0,1,1242.928536
-7.0,1,1242.933548
-7.0,1,1242.936551
0.0,5,1242.957603
-7.0,1,1242.965221
