#{"t_start": 1702587931.593292, "env_id": "None"}
r,l,t
10.0,4,3807.299268
-7.0,1,3807.305308
-7.0,1,3807.3108
10.0,3,3807.337535
10.0,3,3807.349089
10.0,3,3807.372731
-7.0,1,3807.377054
10.0,3,3807.399749
10.0,4,3807.423916
10.0,3,3807.435937
10.0,3,3807.462874
0.0,5,3807.497657
10.0,3,3807.511699
-7.0,1,3807.525747
10.0,4,3807.539762
-7.0,1,3807.559217
10.0,3,3807.578292
10.0,4,3807.611668
-7.0,1,3807.619122
-7.0,1,3807.623669
-7.0,1,3807.637696
-7.0,1,3807.641718
10.0,4,3807.666303
0.0,5,3807.694596
-7.0,1,3807.70164
-10.0,4,3807.728922
-7.0,1,3807.733463
-7.0,1,3807.738461
10.0,3,3807.760996
0.0,5,3807.790684
10.0,3,3807.801484
-7.0,1,3807.80549
-7.0,1,3807.818522
-7.0,1,3807.825554
10.0,3,3807.843626
-7.0,1,3807.869211
10.0,3,3807.885293
10.0,3,3807.905982
0.0,5,3807.932741
-7.0,1,3807.937578
-7.0,1,3807.94159
-7.0,1,3807.947603
10.0,3,3807.974919
-7.0,1,3807.981934
-7.0,1,3807.985943
10.0,4,3808.014507
-7.0,1,3808.019505
-7.0,1,3808.038639
10.0,3,3808.051859
-7.0,1,3808.055885
10.0,4,3808.088469
0.0,5,3808.126678
10.0,3,3808.147935
-7.0,1,3808.153481
10.0,3,3808.180559
-7.0,1,3808.184953
-7.0,1,3808.189943
-7.0,1,3808.194473
10.0,3,3808.217527
10.0,4,3808.241608
10.0,3,3808.253706
10.0,3,3808.27617
10.0,3,3808.288176
-7.0,1,3808.306981
10.0,4,3808.322866
10.0,4,3808.349012
10.0,3,3808.370697
-7.0,1,3808.376003
10.0,4,3808.403501
10.0,3,3808.418539
-7.0,1,3808.435481
10.0,3,3808.44944
-7.0,1,3808.455512
-7.0,1,3808.473619
-7.0,1,3808.481121
10.0,3,3808.498698
10.0,3,3808.524845
-7.0,1,3808.531357
-7.0,1,3808.537886
-7.0,1,3808.552467
10.0,3,3808.565525
-7.0,1,3808.571567
-7.0,1,3808.584777
0.0,5,3808.61684
-7.0,1,3808.621843
-7.0,1,3808.625859
-7.0,1,3808.631877
-7.0,1,3808.637143
0.0,5,3808.675797
10.0,3,3808.707937
10.0,3,3808.733803
10.0,3,3808.745147
10.0,3,3808.769233
-7.0,1,3808.774265
10.0,3,3808.80084
-7.0,1,3808.806367
10.0,3,3808.818175
10.0,3,3808.841926
10.0,3,3808.861513
10.0,3,3808.873574
10.0,3,3808.899621
10.0,3,3808.909645
-7.0,1,3808.926887
-7.0,1,3808.933935
-7.0,1,3808.940934
-7.0,1,3808.946969
-7.0,1,3808.954538
10.0,3,3808.983507
-7.0,1,3808.988506
-7.0,1,3808.992543
10.0,3,3809.01194
10.0,3,3809.03553
10.0,3,3809.046822
-7.0,1,3809.051851
10.0,3,3809.072771
0.0,5,3809.105841
-7.0,1,3809.111371
-7.0,1,3809.117916
0.0,5,3809.149
-7.0,1,3809.163562
0.0,5,3809.192621
10.0,3,3809.204552
-7.0,1,3809.209575
-7.0,1,3809.222847
10.0,3,3809.235219
-7.0,1,3809.239212
-7.0,1,3809.256036
10.0,3,3809.268724
0.0,5,3809.301843
-7.0,1,3809.307862
10.0,3,3809.326892
10.0,3,3809.351553
-7.0,1,3809.355581
10.0,3,3809.368614
10.0,3,3809.39554
10.0,3,3809.416741
10.0,3,3809.42776
10.0,4,3809.465436
10.0,3,3809.497653
10.0,3,3809.512727
10.0,3,3809.536092
10.0,3,3809.54963
0.0,5,3809.581633
10.0,4,3809.615755
10.0,3,3809.638826
10.0,3,3809.653082
10.0,3,3809.674658
-7.0,1,3809.679675
10.0,3,3809.703747
10.0,3,3809.717784
10.0,3,3809.741854
-7.0,1,3809.747862
-7.0,1,3809.753397
-7.0,1,3809.766433
10.0,3,3809.782491
-7.0,1,3809.786491
10.0,3,3809.808912
10.0,4,3809.838501
10.0,3,3809.853599
10.0,3,3809.87674
-7.0,1,3809.885063
-7.0,1,3809.890061
-7.0,1,3809.909093
10.0,3,3809.921649
10.0,4,3809.958376
10.0,3,3809.985527
-7.0,1,3809.989528
-7.0,1,3809.993572
10.0,3,3810.013633
-7.0,1,3810.020635
10.0,3,3810.033539
10.0,3,3810.054441
10.0,3,3810.076814
-10.0,4,3810.091848
10.0,3,3810.114673
-7.0,1,3810.119671
10.0,3,3810.139003
10.0,3,3810.155588
-7.0,1,3810.169881
-7.0,1,3810.174913
10.0,3,3810.18894
10.0,3,3810.211769
-7.0,1,3810.216991
10.0,3,3810.237547
10.0,3,3810.255074
10.0,4,3810.283534
-7.0,1,3810.289555
-7.0,1,3810.304893
-7.0,1,3810.309924
10.0,3,3810.320957
-7.0,1,3810.337722
10.0,3,3810.354803
0.0,5,3810.392987
10.0,3,3810.41951
-7.0,1,3810.42355
10.0,3,3810.449922
-7.0,1,3810.455956
-7.0,1,3810.463204
-7.0,1,3810.468984
10.0,3,3810.496909
-7.0,1,3810.501914
-7.0,1,3810.505928
0.0,5,3810.539496
10.0,3,3810.564628
10.0,3,3810.574647
-7.0,1,3810.589067
-10.0,3,3810.601601
-7.0,1,3810.605894
-7.0,1,3810.620925
10.0,3,3810.63448
10.0,3,3810.656702
10.0,3,3810.671239
-7.0,1,3810.686783
-7.0,1,3810.691283
-7.0,1,3810.696806
-7.0,1,3810.701514
10.0,3,3810.722596
10.0,3,3810.736644
10.0,3,3810.758855
-7.0,1,3810.765888
-7.0,1,3810.771396
-7.0,1,3810.784937
-7.0,1,3810.788935
-7.0,1,3810.793455
10.0,3,3810.816624
10.0,3,3810.834697
10.0,3,3810.863833
-7.0,1,3810.867834
-7.0,1,3810.872849
10.0,3,3810.89254
-7.0,1,3810.897542
10.0,3,3810.917611
0.0,5,3810.946925
-7.0,1,3810.952961
-7.0,1,3810.959962
-7.0,1,3810.96647
-7.0,1,3810.972778
-7.0,1,3810.988598
10.0,3,3811.002685
-7.0,1,3811.007693
-7.0,1,3811.021235
-7.0,1,3811.026057
-7.0,1,3811.033651
-7.0,1,3811.037637
-7.0,1,3811.043664
10.0,4,3811.070558
-7.0,1,3811.074804
10.0,3,3811.09677
10.0,3,3811.118126
10.0,3,3811.128673
-7.0,1,3811.134687
-7.0,1,3811.149712
10.0,4,3811.171943
-7.0,1,3811.18585
-7.0,1,3811.19138
-7.0,1,3811.195898
10.0,4,3811.229998
10.0,3,3811.245626
-7.0,1,3811.264202
10.0,3,3811.276218
0.0,5,3811.30313
-7.0,1,3811.307136
-7.0,1,3811.320683
10.0,3,3811.333774
-7.0,1,3811.338772
-7.0,1,3811.353367
-7.0,1,3811.357368
10.0,3,3811.369414
10.0,3,3811.392934
10.0,3,3811.414501
-7.0,1,3811.419513
10.0,4,3811.444564
10.0,3,3811.455678
-7.0,1,3811.460678
10.0,3,3811.48377
10.0,4,3811.511861
-7.0,1,3811.517886
-7.0,1,3811.522918
-7.0,1,3811.527916
10.0,3,3811.548804
-7.0,1,3811.553323
-7.0,1,3811.557329
-7.0,1,3811.572399
10.0,3,3811.585454
-7.0,1,3811.589455
10.0,3,3811.616593
-7.0,1,3811.621618
-7.0,1,3811.626632
10.0,3,3811.647691
0.0,5,3811.678309
0.0,5,3811.709398
-7.0,1,3811.714431
10.0,3,3811.744603
10.0,3,3811.762962
-7.0,1,3811.780756
10.0,4,3811.798323
10.0,3,3811.818394
10.0,3,3811.841474
-7.0,1,3811.847492
-7.0,1,3811.853025
-7.0,1,3811.858034
10.0,3,3811.879584
10.0,3,3811.891524
-7.0,1,3811.905963
-10.0,4,3811.921511
10.0,3,3811.946775
-7.0,1,3811.95131
-7.0,1,3811.956319
10.0,4,3811.9814
-7.0,1,3811.984915
-7.0,1,3812.001637
-7.0,1,3812.008663
10.0,3,3812.022919
10.0,3,3812.049792
10.0,3,3812.074915
10.0,3,3812.088648
0.0,5,3812.119793
-7.0,1,3812.126829
10.0,3,3812.15544
-7.0,1,3812.162484
10.0,3,3812.186587
-7.0,1,3812.19109
10.0,3,3812.210658
10.0,3,3812.224769
10.0,4,3812.24793
-7.0,1,3812.252461
-7.0,1,3812.257472
-7.0,1,3812.273883
-7.0,1,3812.279887
-7.0,1,3812.283924
10.0,3,3812.306867
-7.0,1,3812.315985
-7.0,1,3812.322726
0.0,5,3812.353364
-7.0,1,3812.359368
-7.0,1,3812.364971
-7.0,1,3812.381068
-7.0,1,3812.385591
-7.0,1,3812.389592
10.0,4,3812.418731
10.0,3,3812.429759
10.0,4,3812.455213
10.0,3,3812.476593
-7.0,1,3812.483644
-7.0,1,3812.488642
-7.0,1,3812.494665
10.0,3,3812.516712
10.0,3,3812.538759
-7.0,1,3812.543789
-7.0,1,3812.550789
10.0,3,3812.577471
-7.0,1,3812.583512
-7.0,1,3812.589514
-7.0,1,3812.597568
10.0,3,3812.626682
-7.0,1,3812.632717
10.0,3,3812.656743
10.0,3,3812.669534
-7.0,1,3812.676573
-7.0,1,3812.69113
10.0,3,3812.703525
10.0,3,3812.723459
10.0,3,3812.737497
-7.0,1,3812.754077
-7.0,1,3812.75909
-7.0,1,3812.76513
10.0,3,3812.789191
10.0,3,3812.806095
-7.0,1,3812.810606
10.0,3,3812.831528
0.0,5,3812.860615
10.0,3,3812.882699
-7.0,1,3812.885704
-7.0,1,3812.891211
-7.0,1,3812.89773
-7.0,1,3812.902803
10.0,4,3812.942551
10.0,3,3812.980704
-7.0,1,3812.984731
10.0,3,3813.008791
0.0,5,3813.033785
10.0,3,3813.051837
-7.0,1,3813.059361
10.0,3,3813.089556
10.0,4,3813.117248
10.0,3,3813.127785
10.0,3,3813.147722
10.0,3,3813.169472
10.0,3,3813.181013
10.0,3,3813.201524
10.0,3,3813.218837
10.0,3,3813.239892
10.0,4,3813.267487
-7.0,1,3813.271507
-7.0,1,3813.276514
10.0,3,3813.299838
-7.0,1,3813.30487
-7.0,1,3813.311386
10.0,3,3813.335178
-7.0,1,3813.340683
-7.0,1,3813.349202
-7.0,1,3813.353232
10.0,3,3813.375134
-7.0,1,3813.382158
-7.0,1,3813.388166
-7.0,1,3813.402962
10.0,3,3813.417487
10.0,4,3813.447631
10.0,3,3813.473204
10.0,3,3813.487232
10.0,4,3813.51657
10.0,3,3813.541918
10.0,3,3813.559486
10.0,3,3813.588618
-7.0,1,3813.592967
10.0,4,3813.626738
-7.0,1,3813.632685
10.0,4,3813.659238
-7.0,1,3813.665221
-7.0,1,3813.670727
10.0,3,3813.695386
10.0,3,3813.714
0.0,5,3813.741099
10.0,3,3813.762186
10.0,3,3813.783033
10.0,3,3813.795558
10.0,3,3813.815124
10.0,3,3813.832913
10.0,3,3813.852771
-7.0,1,3813.857725
-7.0,1,3813.863755
0.0,5,3813.898541
-7.0,1,3813.914892
10.0,3,3813.930664
-7.0,1,3813.935712
-7.0,1,3813.95251
10.0,3,3813.964568
-7.0,1,3813.970568
10.0,3,3813.999905
-7.0,1,3814.006931
10.0,3,3814.032535
10.0,4,3814.060916
10.0,3,3814.073881
10.0,4,3814.09793
-7.0,1,3814.101942
0.0,5,3814.131559
-7.0,1,3814.13657
10.0,3,3814.161857
10.0,3,3814.187297
-7.0,1,3814.192301
10.0,3,3814.204337
10.0,3,3814.225675
10.0,3,3814.250758
10.0,3,3814.26288
-7.0,1,3814.266877
-7.0,1,3814.281677
10.0,4,3814.29936
10.0,3,3814.321449
10.0,3,3814.34358
-7.0,1,3814.349579
-10.0,4,3814.37854
-7.0,1,3814.383587
0.0,5,3814.413081
10.0,4,3814.442874
-7.0,1,3814.448936
-7.0,1,3814.454429
10.0,4,3814.48786
10.0,4,3814.513816
10.0,3,3814.52585
10.0,3,3814.550912
10.0,3,3814.562665
10.0,3,3814.584719
10.0,3,3814.606199
10.0,3,3814.618237
-7.0,1,3814.623036
-7.0,1,3814.63858
-7.0,1,3814.64363
-7.0,1,3814.651136
10.0,3,3814.672216
0.0,5,3814.706306
-7.0,1,3814.713345
-7.0,1,3814.719346
0.0,5,3814.751503
10.0,3,3814.775584
10.0,3,3814.787886
-7.0,1,3814.791894
-7.0,1,3814.808924
-7.0,1,3814.814957
-7.0,1,3814.819958
0.0,5,3814.849514
10.0,3,3814.872821
-7.0,1,3814.87883
-7.0,1,3814.883846
10.0,3,3814.909789
-7.0,1,3814.915834
10.0,3,3814.929859
10.0,3,3814.955015
10.0,3,3814.980598
10.0,3,3814.996877
-7.0,1,3815.002569
-7.0,1,3815.017031
-7.0,1,3815.02151
-7.0,1,3815.02752
-7.0,1,3815.033051
10.0,3,3815.05417
-7.0,1,3815.059177
10.0,3,3815.083833
-7.0,1,3815.090831
-7.0,1,3815.096504
-7.0,1,3815.102865
10.0,3,3815.124733
-7.0,1,3815.130761
-7.0,1,3815.135246
-7.0,1,3815.13925
10.0,3,3815.164848
-10.0,4,3815.190703
-7.0,1,3815.197221
10.0,3,3815.218336
-7.0,1,3815.222323
0.0,5,3815.254982
10.0,3,3815.269515
-7.0,1,3815.28572
-7.0,1,3815.290723
-7.0,1,3815.298006
-7.0,1,3815.302498
-7.0,1,3815.307505
10.0,3,3815.329646
10.0,3,3815.353565
10.0,3,3815.366601
-7.0,1,3815.370599
10.0,3,3815.391705
-7.0,1,3815.397728
10.0,3,3815.429833
10.0,3,3815.447902
-7.0,1,3815.465554
10.0,3,3815.479577
10.0,3,3815.507662
10.0,3,3815.522718
10.0,3,3815.544921
-7.0,1,3815.549913
-7.0,1,3815.555443
10.0,3,3815.573496
-10.0,3,3815.596599
10.0,3,3815.606622
-7.0,1,3815.611637
-7.0,1,3815.623681
10.0,4,3815.641723
-7.0,1,3815.657265
-7.0,1,3815.663032
0.0,5,3815.689591
10.0,3,3815.702723
10.0,3,3815.723753
-7.0,1,3815.729754
-7.0,1,3815.733887
-7.0,1,3815.747494
0.0,5,3815.777788
-7.0,1,3815.783176
10.0,3,3815.79921
-7.0,1,3815.815824
-10.0,3,3815.828847
-7.0,1,3815.834871
10.0,3,3815.85979
-7.0,1,3815.866835
-7.0,1,3815.873864
-7.0,1,3815.893252
-7.0,1,3815.899932
10.0,3,3815.913003
10.0,3,3815.934859
-7.0,1,3815.938856
10.0,3,3815.95903
0.0,5,3815.986838
10.0,3,3815.997212
10.0,3,3816.020015
-7.0,1,3816.025527
10.0,3,3816.045468
10.0,3,3816.05702
-7.0,1,3816.075533
10.0,3,3816.09059
-7.0,1,3816.096611
-10.0,4,3816.131538
10.0,3,3816.162465
-7.0,1,3816.166461
-7.0,1,3816.174512
10.0,3,3816.202607
-7.0,1,3816.209618
-7.0,1,3816.215658
10.0,3,3816.241703
10.0,3,3816.258264
10.0,3,3816.280794
10.0,3,3816.313215
-7.0,1,3816.318973
-7.0,1,3816.325498
10.0,4,3816.350642
-7.0,1,3816.357224
-7.0,1,3816.362249
10.0,4,3816.385888
10.0,3,3816.406013
-7.0,1,3816.411525
10.0,3,3816.426572
-7.0,1,3816.442615
10.0,4,3816.459214
10.0,3,3816.483564
10.0,3,3816.512676
10.0,3,3816.527716
0.0,5,3816.558342
-7.0,1,3816.566387
-7.0,1,3816.582492
10.0,4,3816.605577
0.0,5,3816.644293
-7.0,1,3816.666893
0.0,5,3816.701488
10.0,3,3816.716552
10.0,3,3816.7356
-7.0,1,3816.742636
10.0,3,3816.776833
-7.0,1,3816.78387
10.0,3,3816.802009
-7.0,1,3816.822757
-7.0,1,3816.829539
10.0,3,3816.841727
-7.0,1,3816.858158
10.0,3,3816.872237
-7.0,1,3816.877245
10.0,3,3816.901553
0.0,5,3816.931372
-7.0,1,3816.93589
10.0,3,3816.954993
-7.0,1,3816.959001
10.0,3,3816.98178
-7.0,1,3816.98579
-7.0,1,3816.989793
10.0,3,3817.012761
10.0,3,3817.022784
10.0,3,3817.043215
-7.0,1,3817.047209
-7.0,1,3817.052972
10.0,3,3817.080603
-7.0,1,3817.085875
10.0,3,3817.108212
10.0,3,3817.123541
-7.0,1,3817.132602
10.0,4,3817.16925
-7.0,1,3817.176285
-7.0,1,3817.18983
-7.0,1,3817.194859
10.0,3,3817.211609
-7.0,1,3817.222938
10.0,3,3817.236454
-10.0,3,3817.258022
-7.0,1,3817.262919
10.0,4,3817.293598
10.0,3,3817.30766
-7.0,1,3817.329507
10.0,3,3817.342889
-7.0,1,3817.347883
-7.0,1,3817.361601
-7.0,1,3817.368913
10.0,3,3817.382766
-7.0,1,3817.399799
-7.0,1,3817.406224
-7.0,1,3817.411747
10.0,3,3817.438968
10.0,3,3817.452523
10.0,3,3817.480553
0.0,5,3817.518497
-7.0,1,3817.524856
10.0,3,3817.54993
-7.0,1,3817.557476
10.0,3,3817.573581
-7.0,1,3817.591629
-7.0,1,3817.600642
-7.0,1,3817.606667
-7.0,1,3817.612991
10.0,3,3817.633884
-7.0,1,3817.638877
10.0,3,3817.664488
-7.0,1,3817.668478
10.0,3,3817.683552
10.0,3,3817.704886
0.0,5,3817.734965
10.0,3,3817.763567
10.0,3,3817.774957
-7.0,1,3817.779961
10.0,3,3817.801028
10.0,3,3817.823949
-7.0,1,3817.828949
10.0,3,3817.840965
10.0,3,3817.86412
10.0,3,3817.886948
-7.0,1,3817.893834
-7.0,1,3817.899849
-7.0,1,3817.904473
10.0,3,3817.937599
-7.0,1,3817.943649
10.0,3,3817.970717
-7.0,1,3817.975236
-7.0,1,3817.980758
-7.0,1,3817.98528
-7.0,1,3817.98928
10.0,3,3818.010877
10.0,3,3818.033869
-7.0,1,3818.037873
-7.0,1,3818.04189
-7.0,1,3818.046898
10.0,3,3818.069461
10.0,3,3818.085766
10.0,3,3818.106821
10.0,4,3818.139241
-7.0,1,3818.146123
-7.0,1,3818.152956
-7.0,1,3818.157482
-7.0,1,3818.173578
-7.0,1,3818.179577
-7.0,1,3818.185631
10.0,3,3818.208932
-7.0,1,3818.217004
10.0,3,3818.233558
10.0,3,3818.257675
0.0,5,3818.331719
0.0,5,3818.376407
-7.0,1,3818.38319
10.0,3,3818.411614
-7.0,1,3818.418621
10.0,3,3818.438689
10.0,3,3818.458241
0.0,5,3818.488518
-7.0,1,3818.496574
-7.0,1,3818.515634
-10.0,4,3818.531661
-7.0,1,3818.545716
-7.0,1,3818.551713
-7.0,1,3818.559235
10.0,3,3818.580815
10.0,4,3818.59537
10.0,3,3818.620951
10.0,3,3818.646556
0.0,5,3818.675419
10.0,3,3818.687231
10.0,3,3818.713346
-7.0,1,3818.719348
-7.0,1,3818.724398
10.0,4,3818.75179
0.0,5,3818.783692
10.0,4,3818.816769
0.0,5,3818.85873
10.0,3,3818.876321
10.0,4,3818.904244
-7.0,1,3818.911759
10.0,3,3818.935241
-7.0,1,3818.93924
10.0,3,3818.961883
-7.0,1,3818.966913
-7.0,1,3818.971422
10.0,3,3818.994581
10.0,3,3819.006634
-7.0,1,3819.023732
10.0,3,3819.037042
10.0,3,3819.057984
10.0,4,3819.087553
10.0,3,3819.102962
-7.0,1,3819.108
10.0,3,3819.130878
10.0,3,3819.152503
10.0,3,3819.165532
10.0,4,3819.189509
10.0,3,3819.213872
-7.0,1,3819.219873
10.0,3,3819.231486
-7.0,1,3819.245808
-7.0,1,3819.252831
10.0,3,3819.267424
10.0,3,3819.288235
-7.0,1,3819.293816
-7.0,1,3819.297814
-7.0,1,3819.318795
-7.0,1,3819.32583
10.0,3,3819.342904
10.0,4,3819.371558
10.0,3,3819.391425
-7.0,1,3819.395939
0.0,5,3819.429777
-7.0,1,3819.434894
-7.0,1,3819.439895
-7.0,1,3819.452804
-7.0,1,3819.459324
-7.0,1,3819.464872
10.0,3,3819.492504
10.0,3,3819.50655
10.0,4,3819.534543
-7.0,1,3819.538538
-7.0,1,3819.546584
-7.0,1,3819.563152
10.0,3,3819.577192
-7.0,1,3819.582211
10.0,4,3819.613144
-7.0,1,3819.620885
-7.0,1,3819.641326
0.0,5,3819.676591
10.0,4,3819.695931
10.0,3,3819.721783
-7.0,1,3819.727809
-7.0,1,3819.732824
-7.0,1,3819.749829
10.0,3,3819.764437
-7.0,1,3819.770974
-7.0,1,3819.786704
10.0,3,3819.798697
-7.0,1,3819.804785
-7.0,1,3819.819856
10.0,3,3819.834467
10.0,3,3819.855608
10.0,3,3819.867151
-10.0,4,3819.893926
-7.0,1,3819.89894
-7.0,1,3819.91389
-7.0,1,3819.917892
-7.0,1,3819.921893
10.0,3,3819.945392
-7.0,1,3819.949391
-7.0,1,3819.955023
-7.0,1,3819.961082
-7.0,1,3819.965963
10.0,4,3819.996844
10.0,4,3820.030759
10.0,3,3820.056492
10.0,3,3820.071499
10.0,3,3820.096654
10.0,3,3820.111053
-7.0,1,3820.124613
-7.0,1,3820.131624
-7.0,1,3820.136635
10.0,3,3820.165446
-7.0,1,3820.171953
-7.0,1,3820.178234
-7.0,1,3820.183278
-7.0,1,3820.18828
-7.0,1,3820.203026
10.0,3,3820.218014
-7.0,1,3820.222526
10.0,3,3820.24766
10.0,3,3820.270805
-7.0,1,3820.275329
-7.0,1,3820.2819
-7.0,1,3820.28702
-7.0,1,3820.293514
10.0,3,3820.317638
-7.0,1,3820.322641
-7.0,1,3820.328677
-7.0,1,3820.344774
-7.0,1,3820.349776
10.0,3,3820.364324
-7.0,1,3820.381897
-7.0,1,3820.388903
10.0,3,3820.403019
10.0,3,3820.428035
10.0,3,3820.454616
10.0,3,3820.466771
10.0,3,3820.49689
-7.0,1,3820.502914
-7.0,1,3820.509947
10.0,3,3820.532491
-7.0,1,3820.5385
10.0,3,3820.565157
10.0,3,3820.57618
-7.0,1,3820.583216
10.0,3,3820.604262
10.0,4,3820.637382
-7.0,1,3820.640887
10.0,3,3820.662468
0.0,5,3820.69696
10.0,3,3820.707978
-7.0,1,3820.713498
-7.0,1,3820.728543
10.0,3,3820.738611
10.0,3,3820.762214
10.0,3,3820.778972
-7.0,1,3820.793552
-7.0,1,3820.797555
-7.0,1,3820.804583
0.0,5,3820.834732
-7.0,1,3820.843229
10.0,3,3820.870787
-10.0,3,3820.886224
-7.0,1,3820.901762
0.0,5,3820.933451
0.0,5,3820.976206
10.0,3,3820.992271
-7.0,1,3820.998282
-7.0,1,3821.013978
-7.0,1,3821.01898
0.0,5,3821.050994
-7.0,1,3821.055526
-7.0,1,3821.061048
-7.0,1,3821.065558
0.0,5,3821.095662
-7.0,1,3821.109709
10.0,3,3821.119766
-7.0,1,3821.127192
-7.0,1,3821.14309
-7.0,1,3821.148099
-7.0,1,3821.15214
10.0,3,3821.176546
-7.0,1,3821.182581
10.0,3,3821.199113
-7.0,1,3821.2166
10.0,3,3821.232485
10.0,3,3821.253842
-7.0,1,3821.259983
10.0,3,3821.281807
-7.0,1,3821.286832
-7.0,1,3821.29348
-10.0,4,3821.31746
10.0,3,3821.33502
-7.0,1,3821.351054
-7.0,1,3821.355583
10.0,3,3821.373081
10.0,3,3821.395687
-7.0,1,3821.40069
10.0,3,3821.42084
10.0,3,3821.434907
10.0,4,3821.459493
-7.0,1,3821.464524
-7.0,1,3821.481068
-7.0,1,3821.485589
-7.0,1,3821.492984
10.0,3,3821.517699
-7.0,1,3821.522711
-7.0,1,3821.527721
-7.0,1,3821.532745
10.0,4,3821.557299
0.0,5,3821.590894
-7.0,1,3821.596428
10.0,3,3821.616488
-7.0,1,3821.621583
-7.0,1,3821.628533
-7.0,1,3821.632819
10.0,3,3821.65563
10.0,3,3821.679738
10.0,3,3821.695806
-7.0,1,3821.701313
-7.0,1,3821.714742
10.0,3,3821.73177
-7.0,1,3821.736779
10.0,3,3821.759345
-7.0,1,3821.765384
-7.0,1,3821.771908
-7.0,1,3821.786838
10.0,3,3821.799157
-7.0,1,3821.804186
10.0,3,3821.82475
0.0,5,3821.853775
10.0,4,3821.881598
-7.0,1,3821.886603
-7.0,1,3821.893649
10.0,3,3821.914207
-7.0,1,3821.922223
-7.0,1,3821.92723
-7.0,1,3821.932245
0.0,5,3821.964745
10.0,3,3821.986891
10.0,3,3822.011651
10.0,3,3822.022753
0.0,5,3822.052909
10.0,3,3822.075731
0.0,5,3822.103516
-7.0,1,3822.109512
-7.0,1,3822.114064
-7.0,1,3822.118064
-7.0,1,3822.131088
10.0,3,3822.143218
-7.0,1,3822.148224
-7.0,1,3822.162869
-7.0,1,3822.168599
10.0,3,3822.180912
0.0,5,3822.215844
10.0,3,3822.245731
10.0,3,3822.265939
-7.0,1,3822.271442
10.0,3,3822.284006
10.0,3,3822.306596
-7.0,1,3822.312709
-7.0,1,3822.316648
-7.0,1,3822.333704
-7.0,1,3822.339705
-7.0,1,3822.344835
10.0,3,3822.368597
-7.0,1,3822.373847
-7.0,1,3822.379902
-7.0,1,3822.384945
0.0,5,3822.41982
10.0,3,3822.451943
10.0,3,3822.465824
-7.0,1,3822.484887
-7.0,1,3822.49139
10.0,3,3822.50395
-7.0,1,3822.518969
0.0,5,3822.55163
-7.0,1,3822.555649
10.0,3,3822.571718
-7.0,1,3822.58955
-7.0,1,3822.595602
-7.0,1,3822.601105
-7.0,1,3822.608648
-7.0,1,3822.613676
10.0,3,3822.637731
-7.0,1,3822.642957
10.0,3,3822.665529
10.0,3,3822.678559
-7.0,1,3822.692635
-7.0,1,3822.696641
-7.0,1,3822.703671
-7.0,1,3822.711189
10.0,3,3822.73459
-7.0,1,3822.739591
-7.0,1,3822.745629
10.0,3,3822.77829
0.0,5,3822.825545
-7.0,1,3822.831563
10.0,3,3822.854572
-7.0,1,3822.86008
-7.0,1,3822.864599
10.0,3,3822.88794
-7.0,1,3822.892516
10.0,4,3822.921101
10.0,4,3822.937634
-7.0,1,3822.95489
-7.0,1,3822.959408
-7.0,1,3822.965045
-7.0,1,3822.969044
-7.0,1,3822.972912
10.0,3,3822.996825
10.0,3,3823.027946
10.0,3,3823.046561
0.0,5,3823.078923
-7.0,1,3823.085524
10.0,3,3823.108608
-7.0,1,3823.112962
0.0,5,3823.141035
-7.0,1,3823.145572
-7.0,1,3823.159126
-7.0,1,3823.16297
-7.0,1,3823.169982
10.0,4,3823.194914
10.0,3,3823.212821
-7.0,1,3823.226877
0.0,5,3823.254208
10.0,3,3823.268045
10.0,3,3823.293627
-7.0,1,3823.297627
-7.0,1,3823.303647
-7.0,1,3823.309706
-7.0,1,3823.325816
-7.0,1,3823.330845
10.0,3,3823.343592
10.0,3,3823.368999
10.0,4,3823.401755
-7.0,1,3823.406761
0.0,5,3823.439925
-7.0,1,3823.446958
-7.0,1,3823.451464
10.0,3,3823.479538
0.0,5,3823.521242
-7.0,1,3823.527768
-7.0,1,3823.534796
-7.0,1,3823.551864
-7.0,1,3823.555874
10.0,3,3823.569448
-7.0,1,3823.586539
10.0,3,3823.601599
10.0,3,3823.621922
10.0,3,3823.638198
10.0,3,3823.668853
10.0,3,3823.693505
10.0,3,3823.706533
10.0,3,3823.73356
10.0,3,3823.747033
-7.0,1,3823.767878
-7.0,1,3823.774911
-7.0,1,3823.781424
10.0,3,3823.806504
-7.0,1,3823.813928
10.0,3,3823.829968
10.0,3,3823.852748
-7.0,1,3823.855748
10.0,3,3823.877576
-7.0,1,3823.883005
10.0,3,3823.908743
10.0,3,3823.920795
10.0,4,3823.957931
10.0,3,3823.988546
-7.0,1,3823.995601
-7.0,1,3824.001615
10.0,3,3824.030018
10.0,3,3824.042576
-7.0,1,3824.046577
10.0,3,3824.069156
-7.0,1,3824.074948
-7.0,1,3824.07894
-7.0,1,3824.092746
0.0,5,3824.124855
10.0,3,3824.136893
-7.0,1,3824.142876
-7.0,1,3824.157624
10.0,3,3824.171724
10.0,3,3824.192813
-7.0,1,3824.197813
0.0,5,3824.223624
-7.0,1,3824.229639
-7.0,1,3824.234105
-7.0,1,3824.249144
-7.0,1,3824.255861
10.0,3,3824.270578
10.0,3,3824.292693
-7.0,1,3824.296694
-7.0,1,3824.301746
-7.0,1,3824.324667
10.0,3,3824.335734
-7.0,1,3824.342754
